node_id,betweenness_count,balance(millisat)
15032,0,75000000
15031,0,200000000
15030,0,874999500
15026,0,600000000
15023,0,19000000000
15022,0,1250000000
15013,0,50000000
15009,0,2500000000
15007,0,4278008000
15006,0,250000000
15005,0,446374000
15004,0,30000000
15003,0,450000500
15002,0,77389000
15001,0,1000000000
15000,0,10000000
14999,0,9620000000
14998,0,855010000
14993,0,1444917500
14992,0,400000000
14991,0,25000000
14990,0,26075000000
14989,0,2600000000
14988,0,45000000
14987,0,400000000
14986,0,10000000
14985,0,108772500
14984,0,928491617000
14981,0,531000000
14980,0,531000000
14978,0,2500000000
14977,0,25000000
14976,0,37050000000
14973,0,341735000
14972,0,512500000
14965,0,10000000
14964,0,100500000
14961,0,15000000
14960,0,550000000
14959,0,1502000000
14958,0,400000000
14955,0,1170000000
14954,0,9180257000
14953,0,340934500
14952,0,32185087000
14951,0,115924500
14950,0,62500000
14947,0,185000000
14946,0,201069355000
14945,0,4850000000
14944,0,16382963500
14939,0,250000000
14938,0,10000000
14937,0,16000000
14936,0,10000000
14935,0,2132858000
14934,0,88059000
14933,0,375000000
14932,0,31388821000
14931,0,3550000000
14930,0,1015000000
14929,0,150500000
14928,0,19242850000
14919,0,250000000
14917,0,25000000
14916,0,25000000
14914,0,25000000
14903,0,25000000
14902,0,25000000
14901,0,25000000
14900,0,25000000
14899,0,25000000
14898,0,25000000
14897,0,25000000
14896,0,25000000
14895,0,25000000
14894,0,25000000
14892,0,25000000
14887,0,25000000
14886,0,25000000
14885,0,25000000
14884,0,25000000
14883,0,25000000
14882,0,25000000
14880,0,25000000
14879,0,25000000
14878,0,25000000
14877,0,25000000
14876,0,25000000
14875,0,25000000
14874,0,25000000
14871,0,25000000
14870,0,25000000
14869,0,69575000000
14868,0,30000000
14867,0,50000000
14866,0,1000000000
14863,0,57925000
14861,0,136428000
14860,0,300000000
14859,0,129453109000
14858,0,7041800000
14857,0,2677500000
14856,0,4500000000
14855,0,115743000
14854,0,75000000
14853,0,7750000000
14852,0,1000000000
14851,0,3700000000
14850,0,2546736000
14849,0,126050000
14848,0,435000000
14847,0,2285500000
14846,0,150000000
14845,0,76424998000
14844,0,85000000
14843,0,25000000
14842,0,257237000
14839,0,10000000
14838,0,500000000
14836,0,1912500000
14835,0,50000000
14834,0,310000000
14833,0,100000000
14832,0,2253500000
14831,0,325000000
14830,0,3402329500
14829,0,100000000
14828,0,1685000000
14827,0,1075000000
14826,0,11000000000
14825,0,75000000
14824,0,5800000000
14823,0,10000000
14822,0,25000000
14821,0,750000000
14820,0,17758987000
14815,0,58516000
14814,0,127148690500
14813,0,100000000
14812,0,355000000
14808,0,1038808000
14807,0,60626265500
14806,0,1975000000
14805,0,2950000000
14804,0,550000000
14803,0,14503206000
14802,0,1000000000
14801,0,500000000
14800,0,37156500
14797,0,405000000
14796,0,24280000000
14793,0,170000000
14792,0,1512493500
14791,0,1000000000
14790,0,650000000
14789,0,500000000
14788,0,2152475000
14787,0,12500000
14786,0,25000000
14785,0,32500000
14784,0,2992500000
14783,0,20000000
14782,0,10902499000
14781,0,1613366000
14780,0,132480195500
14779,0,7950000000
14778,0,565305000
14775,0,500000000
14774,0,250000000
14773,0,10000000
14772,0,10000000
14769,0,25000000
14768,0,25000000
14767,0,25000000
14766,0,25000000
14765,0,25000000
14764,0,25000000
14761,0,25000000
14760,0,25000000
14759,0,25000000
14758,0,25000000
14757,0,25000000
14755,0,25000000
14754,0,25000000
14753,0,25000000
14752,0,25000000
14751,0,25000000
14750,0,25000000
14749,0,25000000
14748,0,25000000
14747,0,365000000
14746,0,150000000
14743,0,400000000
14742,0,90000000
14741,0,3091261000
14740,0,15796232000
14737,0,17569420000
14736,0,60000000
14735,0,25000000
14734,0,575000000
14733,0,918280500
14732,0,954107500
14731,0,15750000000
14730,0,23000000
14729,0,3310000000
14728,0,875000000
14727,0,121634500
14726,0,2475000000
14725,0,3233101500
14723,0,75000000
14722,0,500000000
14720,0,25000000
14719,0,25000000
14718,0,25000000
14717,0,25000000
14716,0,25000000
14715,0,25000000
14714,0,25000000
14713,0,25000000
14712,0,25000000
14711,0,25000000
14710,0,25000000
14709,0,25000000
14708,0,25000000
14707,0,25000000
14706,0,25000000
14705,0,25000000
14704,0,25000000
14703,0,25000000
14702,0,25000000
14701,0,25000000
14700,0,25000000
14699,0,25000000
14698,0,25000000
14697,0,25000000
14696,0,25000000
14695,0,25000000
14694,0,500000000
14691,0,5920314000
14690,0,250000000
14688,0,1100000000
14683,0,492500000
14682,0,25000000
14679,0,4250000000
14678,0,250000000
14677,0,250000000
14676,0,4166666500
14675,0,1000000000
14674,0,1907398000
14673,0,1500000000
14672,0,21598707000
14668,0,1800000000
14667,0,643192000
14666,0,85000000
14659,0,1100000000
14658,0,750000000
14657,0,10000000
14656,0,50000000
14655,0,25000000
14654,0,100000000
14653,0,9022160000
14652,0,2000000000
14651,0,150000000
14650,0,25000000
14649,0,10000000
14648,0,25000000
14647,0,10000000
14646,0,11545015500
14645,0,172500000
14644,0,550000000
14641,0,759999500
14640,0,4500000000
14639,0,2960868500
14638,0,150000000
14637,0,295000000
14636,0,2455159000
14635,0,10000000
14634,0,39395000000
14625,0,16070500
14624,0,1150000000
14623,0,35000000
14621,0,1010000000
14620,0,124685527500
14619,0,10000000
14618,0,30000000
14616,0,26107999500
14615,0,56000000000
14614,0,20000000
14613,0,75000000
14612,0,750000000
14611,0,707500000
14610,0,360000000
14609,0,300000000
14608,0,2000000000
14607,0,30000000
14606,0,512500000
14601,0,200000000
14600,0,200000000
14595,0,285000000
14593,0,50000000
14592,0,200000000
14591,0,35000000
14590,0,500000000
14589,0,255384000
14588,0,500000000
14587,0,540000000
14586,0,150000000
14585,0,2250000000
14584,0,115000000
14578,0,1250000000
14575,0,1060000000
14574,0,6364130000
14573,0,50000000
14572,0,42120720000
14571,0,490000000
14570,0,110000000
14569,0,500000000
14568,0,8388607500
14567,0,25000000
14566,0,200000000
14563,0,2750000000
14562,0,1015000000
14561,0,3705074500
14560,0,2000000000
14559,0,550000000
14558,0,250000000
14551,0,1000000000
14550,0,75000000
14549,0,43571358500
14548,0,7469238500
14539,0,1500000000
14538,0,14250000000
14537,0,2527862000
14536,0,41627753000
14530,0,2625000000
14523,0,3052500000
14521,0,125000000
14520,0,4000000000
14519,0,2407500000
14518,0,286000000
14513,0,84500000
14512,0,125000000
14509,0,110877500
14508,0,600000000
14507,0,250000000
14506,0,1950000000
14505,0,95000000000
14504,0,2000000000
14501,0,200000000
14500,0,2082992000
14499,0,450000000
14498,0,8310345000
14497,0,450000000
14496,0,10040000000
14495,0,1525000000
14494,0,148849500
14493,0,1460764500
14492,0,50000000
14491,0,35000000
14490,0,650000000
14485,0,50000000
14484,0,763664500
14483,0,775000000
14479,0,50000000
14478,0,13190982000
14476,0,35000000
14475,0,50000000
14474,0,12406653500
14470,0,7375000000
14469,0,23902267500
14468,0,500000000
14465,0,100000000
14464,0,875000000
14463,0,450000000
14462,0,500000000
14461,0,1250000000
14460,0,500000000
14459,0,1277500000
14458,0,25000000
14457,0,240000000
14456,0,499978500
14453,0,10000000
14452,0,750000000
14451,0,27900000000
14450,0,770000000
14449,0,1250000000
14448,0,1250000000
14447,0,55000000
14446,0,1005000000
14445,0,50000000
14444,0,7442163500
14443,0,60000500
14441,0,6260000000
14440,0,3067500000
14439,0,50000000
14437,0,3475000000
14436,0,100000000
14435,0,8525000000
14434,0,50000000
14433,0,4575000000
14432,0,6050000000
14431,0,1502500000
14430,0,500000000
14429,0,10000000
14428,0,3000000500
14425,0,25000000
14424,0,50000000
14423,0,24950000000
14422,0,50000000
14421,0,387500000
14420,0,50000000
14419,0,150000000
14418,0,1530777500
14417,0,12263995500
14416,0,200000000
14411,0,7250000000
14407,0,730000000
14406,0,95000000
14405,0,35000000
14404,0,1000000000
14403,0,50000000
14402,0,250000000
14401,0,500000000
14400,0,1625267500
14399,0,502000000
14398,0,252000000
14397,0,500000000
14396,0,10000000
14395,0,5825000000
14394,0,200000000
14391,0,250000000
14390,0,13136707000
14384,0,65000000
14383,0,9547269500
14382,0,6501639000
14381,0,205000000
14380,0,50000000
14371,0,3750000000
14369,0,50000000
14366,0,250000000
14365,0,3146708000
14364,0,160000000
14363,0,100000000
14362,0,1155620500
14361,0,10000000
14360,0,50000000
14359,0,50000000
14358,0,260050000
14357,0,1750000000
14356,0,146109500
14355,0,50000000
14354,0,1615639500
14353,0,39124106000
14352,0,136000000
14351,0,12993356000
14350,0,500000000
14349,0,10000000
14348,0,610000000
14347,0,650000000
14346,0,50000000
14345,0,5000000000
14344,0,250000000
14343,0,250000000
14342,0,50000000
14341,0,2000000000
14340,0,375000000
14339,0,3000000000
14338,0,560199000
14337,0,100000000
14336,0,528786500
14335,0,150000000
14334,0,2127646000
14331,0,2000000000
14330,0,100000000
14329,0,500000000
14328,0,125000000
14327,0,10934644500
14326,0,627638000
14325,0,101321052500
14324,0,347027000
14321,0,42500000
14320,0,35136971000
14317,0,60000000
14316,0,27302500000
14315,0,21787291500
14314,0,361152000
14313,0,265000000
14312,0,2524999000
14311,0,6257812500
14310,0,650000000
14309,0,10000000
14308,0,1100000000
14307,0,1450000000
14306,0,1273128000
14301,0,1502000000
14300,0,500000000
14299,0,50000000
14298,0,400000000
14295,0,1250000000
14294,0,50000000
14293,0,570000000
14292,0,500000000
14291,0,555000000
14290,0,670465000
14289,0,250000000
14288,0,16350000
14287,0,3541998000
14286,0,25000000
14285,0,500000000
14284,0,2850000000
14281,0,1825000000
14280,0,610000000
14279,0,1050500000
14278,0,35000000
14275,0,1550000000
14274,0,5016164000
14273,0,17552769500
14272,0,32415554500
14271,0,24197062000
14270,0,150000000
14268,0,11845290500
14267,0,3000000000
14266,0,4475000000
14261,0,9138607500
14260,0,2800000000
14259,0,1100000000
14258,0,369987000
14255,0,3855500000
14254,0,500000000
14253,0,133277500
14252,0,2032000000
14251,0,14627499500
14250,0,13858850000
14247,0,50000000
14246,0,1500000000
14243,0,20000000
14242,0,4500000000
14237,0,2566079000
14236,0,197270244500
14235,0,50000000
14234,0,1302500000
14233,0,80000000
14232,0,211264000
14231,0,37500000
14230,0,709686500
14229,0,2750250000
14228,0,25000000
14227,0,25000000
14226,0,25000000
14225,0,25000000
14224,0,100000000
14223,0,34698155000
14222,0,250000000
14219,0,8388607500
14218,0,61375000000
14217,0,8387500000
14216,0,300000000
14215,0,597412000
14214,0,39998000000
14209,0,80000000
14208,0,325000000
14207,0,15000000
14206,0,69831902000
14205,0,50000000
14204,0,780000000
14203,0,2449727500
14202,0,58521005500
14201,0,450000000
14200,0,120000000
14187,0,244408000
14186,0,25023357000
14185,0,25000000
14184,0,2681161500
14182,0,1900000000
14169,0,523423000
14168,0,550000000
14166,0,2225000000
14164,0,23405000000
14162,0,200000000
14141,0,6500000000
14140,0,544949000
14138,0,10885337500
14137,0,50000000
14136,0,741374660000
14134,0,200000000
14129,0,200000000
14128,0,1500000000
14123,0,1135000000
14119,0,92986666500
14118,0,50000000
14112,0,150000000
14109,0,1119091500
14108,0,15000000
14107,0,2349363000
14106,0,30000000
14103,0,5000000000
14101,0,569002000
14100,0,20000000
14093,0,1000000000
14092,0,15000000
14089,0,45000000
14088,0,72500000
14084,0,50000000
14079,0,250000000
14077,0,125000000
14066,0,798026000
14057,0,4125000000
14056,0,1567439500
14054,0,5225000000
14053,0,50000000
14052,0,11900000000
14049,0,4275000000
14048,0,250000000
14047,0,2491611500
14046,0,2450000000
14044,0,90000000
14043,0,36756990500
14042,0,7332960500
14041,0,175000000
14040,0,100000000
14039,0,12500000
14038,0,1000000000
14037,0,80000000
14036,0,10000000
14035,0,6000000000
14034,0,610000000
14033,0,2450334500
14032,0,1871034500
14031,0,110000000
14030,0,647500000
14029,0,250000000
14028,0,50000000
14027,0,540000000
14026,0,4428550500
14025,0,3060000000
14024,0,25000000
14023,0,29254253000
14022,0,4398580500
14021,0,554276500
14020,0,1000000000
14019,0,150000000
14018,0,67079000
14017,0,175000000
14016,0,20000000
14011,0,1750000000
14010,0,125000000
14009,0,52598104500
14008,0,400000000
14007,0,190000000
14006,0,50000000
14005,0,15009217000
14004,0,49999500
14003,0,3111878000
14002,0,100000000
14001,0,131711000
14000,0,35000000
13999,0,625000000
13997,0,10000000
13996,0,38285000000
13995,0,10000000
13994,0,250000000
13993,0,440000000
13992,0,4052035000
13991,0,191161500
13990,0,10384483000
13989,0,2025000000
13988,0,4494881500
13987,0,191690000
13986,0,300000000
13983,0,47904872500
13982,0,25073860500
13981,0,125000000
13980,0,100000000
13979,0,226695500
13978,0,600000000
13977,0,10000000
13976,0,125000000
13975,0,100000000
13974,0,50000000
13973,0,160843204500
13972,0,1339609000
13969,0,24230207500
13968,0,10000000
13967,0,120000000
13965,0,2861736500
13964,0,150000000
13963,0,150000000
13962,0,500000000
13961,0,440000000
13960,0,50000000
13959,0,1185000000
13958,0,210000000
13955,0,2000000000
13954,0,500000000
13949,0,2500000000
13948,0,65000000
13945,0,7128779500
13944,0,188941000
13941,0,500000000
13940,0,1525000000
13938,0,1250000000
13937,0,5066014000
13936,0,10000000
13931,0,50000000
13930,0,600000000
13929,0,10000000
13928,0,250000000
13926,0,20000000
13925,0,2950000000
13924,0,310000000
13923,0,550000000
13922,0,2750000000
13921,0,400000000
13920,0,1350000000
13919,0,100000000
13918,0,100000000
13917,0,110000000
13916,0,280000000
13914,0,3522626500
13913,0,15000000
13912,0,25000000
13911,0,125000000
13910,0,200000000
13909,0,250000000
13908,0,52110100000
13906,0,7457531000
13905,0,20000000
13904,0,30000000
13903,0,13607246000
13902,0,75000000
13901,0,30937516500
13900,0,125000000
13899,0,19274146000
13898,0,60000000
13897,0,75000000
13896,0,2152500000
13895,0,484313000
13894,0,11928098500
13893,0,250000000
13888,0,1425000000
13887,0,4449491000
13886,0,1555028000
13880,0,9197326000
13879,0,510000000
13878,0,5750000000
13877,0,14757635000
13876,0,100000000
13875,0,15500000000
13874,0,775000000
13871,0,75000000
13867,0,926993500
13866,0,245000000
13865,0,400222000
13864,0,35000000
13863,0,1010500000
13862,0,50000000
13861,0,4269803500
13860,0,229500000
13859,0,25000000
13858,0,100000000
13857,0,2610000000
13856,0,1000000000
13855,0,12000250000
13854,0,100000000
13853,0,1000000000
13852,0,30972229000
13851,0,2295650000
13849,0,10000000
13848,0,250000000
13846,0,57000000000
13845,0,25000000
13844,0,25000000
13843,0,25000000
13842,0,25000000
13841,0,25000000
13840,0,25000000
13837,0,25000000
13835,0,25000000
13834,0,25000000
13833,0,25000000
13832,0,25000000
13831,0,25000000
13830,0,25000000
13829,0,25000000
13828,0,25000000
13827,0,25000000
13826,0,25000000
13822,0,25000000
13821,0,25000000
13820,0,25000000
13819,0,25000000
13818,0,25000000
13814,0,25000000
13803,0,25000000
13802,0,25000000
13801,0,25000000
13800,0,25000000
13799,0,25000000
13798,0,25000000
13797,0,25000000
13796,0,25000000
13790,0,25000000
13789,0,25000000
13788,0,25000000
13787,0,25000000
13786,0,25000000
13785,0,25000000
13784,0,25000000
13779,0,25000000
13778,0,25000000
13775,0,25000000
13774,0,25000000
13771,0,25000000
13770,0,25000000
13769,0,25000000
13768,0,25000000
13766,0,25000000
13765,0,25000000
13764,0,25000000
13763,0,25000000
13762,0,25000000
13761,0,25000000
13760,0,25000000
13759,0,25000000
13758,0,25000000
13755,0,25000000
13754,0,25000000
13753,0,25000000
13752,0,25000000
13751,0,25000000
13750,0,25000000
13741,0,25000000
13740,0,25000000
13739,0,5650111500
13738,0,250000000
13737,0,1500000000
13736,0,25000000
13733,0,25000000
13732,0,25000000
13731,0,25000000
13730,0,25000000
13729,0,25000000
13728,0,25000000
13726,0,25000000
13721,0,25000000
13720,0,25000000
13718,0,25000000
13711,0,25000000
13710,0,25000000
13709,0,25000000
13708,0,25000000
13705,0,25000000
13704,0,25000000
13703,0,25000000
13702,0,25000000
13701,0,25000000
13700,0,25000000
13699,0,25000000
13698,0,25000000
13697,0,25000000
13696,0,25000000
13695,0,25000000
13694,0,25000000
13693,0,25000000
13691,0,25000000
13690,0,25000000
13689,0,25000000
13688,0,25000000
13687,0,25000000
13686,0,25000000
13685,0,25000000
13684,0,25000000
13683,0,25000000
13682,0,25000000
13679,0,25000000
13678,0,25000000
13677,0,25000000
13676,0,25000000
13673,0,25000000
13672,0,25000000
13671,0,25000000
13663,0,25000000
13662,0,25000000
13661,0,25000000
13660,0,25000000
13659,0,25000000
13658,0,25000000
13655,0,25000000
13654,0,25000000
13653,0,25000000
13652,0,25000000
13651,0,25000000
13650,0,25000000
13645,0,25000000
13644,0,25000000
13643,0,25000000
13642,0,25000000
13639,0,25000000
13638,0,25000000
13635,0,25000000
13634,0,25000000
13633,0,25000000
13632,0,25000000
13631,0,25000000
13630,0,25000000
13629,0,25000000
13628,0,25000000
13627,0,25000000
13626,0,25000000
13625,0,25000000
13624,0,25000000
13622,0,25000000
13621,0,25000000
13620,0,25000000
13619,0,25000000
13618,0,25000000
13615,0,25000000
13614,0,25000000
13613,0,25000000
13612,0,25000000
13611,0,25000000
13610,0,25000000
13603,0,25000000
13602,0,25000000
13601,0,25000000
13600,0,25000000
13599,0,25000000
13598,0,25000000
13596,0,25000000
13595,0,25000000
13594,0,25000000
13593,0,25000000
13592,0,25000000
13591,0,25000000
13590,0,25000000
13587,0,25000000
13586,0,25000000
13585,0,25000000
13584,0,25000000
13583,0,25000000
13582,0,25000000
13581,0,25000000
13580,0,25000000
13569,0,25000000
13568,0,25000000
13567,0,25000000
13566,0,25000000
13563,0,25000000
13562,0,25000000
13561,0,25000000
13560,0,25000000
13559,0,25000000
13558,0,25000000
13557,0,25000000
13556,0,25000000
13553,0,25000000
13552,0,25000000
13551,0,25000000
13550,0,25000000
13549,0,25000000
13548,0,25000000
13547,0,25000000
13546,0,25000000
13543,0,25000000
13542,0,25000000
13537,0,25000000
13536,0,25000000
13535,0,25000000
13534,0,25000000
13533,0,25000000
13532,0,25000000
13531,0,25000000
13530,0,25000000
13529,0,25000000
13528,0,25000000
13527,0,25000000
13526,0,25000000
13525,0,25000000
13524,0,25000000
13521,0,25000000
13520,0,25000000
13519,0,25000000
13512,0,25000000
13511,0,25000000
13510,0,25000000
13509,0,25000000
13508,0,25000000
13507,0,25000000
13506,0,25000000
13503,0,25000000
13502,0,350000000
13501,0,110000000
13500,0,25000000
13499,0,25000000
13498,0,25000000
13497,0,25000000
13496,0,25000000
13495,0,25000000
13494,0,25000000
13491,0,25000000
13490,0,25000000
13489,0,25000000
13488,0,25000000
13487,0,25000000
13486,0,25000000
13481,0,25000000
13480,0,25000000
13473,0,25000000
13463,0,25000000
13462,0,25000000
13461,0,25000000
13460,0,25000000
13459,0,25000000
13458,0,25000000
13451,0,25000000
13450,0,25000000
13449,0,25000000
13448,0,25000000
13447,0,25000000
13446,0,25000000
13445,0,25000000
13444,0,25000000
13443,0,25000000
13442,0,25000000
13441,0,75000000
13440,0,2049651500
13438,0,142432000
13437,0,125000000
13436,0,17500000
13433,0,1999999500
13432,0,3461080500
13431,0,4989790500
13430,0,500000000
13429,0,35193557500
13428,0,165000000
13423,0,990000000
13422,0,3267031000
13421,0,300000000
13420,0,500000000
13417,0,445000000
13416,0,60000000
13413,0,116661500
13409,0,25000000
13408,0,25000000
13406,0,25000000
13403,0,25000000
13402,0,25000000
13401,0,25000000
13400,0,25000000
13397,0,25000000
13396,0,25000000
13395,0,25000000
13394,0,25000000
13393,0,25000000
13392,0,25000000
13391,0,25000000
13390,0,25000000
13389,0,25000000
13388,0,25000000
13379,0,25000000
13378,0,25000000
13377,0,25000000
13376,0,25000000
13375,0,25000000
13374,0,25000000
13373,0,25000000
13372,0,25000000
13369,0,25000000
13368,0,25000000
13367,0,25000000
13366,0,25000000
13363,0,25000000
13362,0,25000000
13361,0,1500000000
13360,0,4024778500
13359,0,25000000
13358,0,750000000
13357,0,10000000
13355,0,750000000
13354,0,25000000
13352,0,1250000000
13351,0,1100638500
13350,0,21000000000
13349,0,282229929500
13348,0,100000000
13343,0,2675000000
13342,0,50000000
13341,0,3569859000
13333,0,685000000
13332,0,25000000
13331,0,34994297000
13330,0,32500000
13329,0,3710000000
13328,0,2000000000
13327,0,10049999000
13326,0,50000000
13325,0,200000000
13324,0,75000000
13323,0,50000000
13322,0,448744000
13321,0,11549999500
13320,0,260365000
13312,0,175000000
13311,0,775000000
13310,0,42000000000
13309,0,6888009000
13308,0,150000000
13305,0,1800000000
13304,0,2550000000
13299,0,150000000
13298,0,250000000
13293,0,125000000
13292,0,500000000
13291,0,73019710000
13290,0,5287095000
13289,0,9550000000
13288,0,100000000
13286,0,106000500000
13285,0,6303677000
13284,0,746481500
13283,0,12500000
13282,0,140000000
13281,0,510000000
13280,0,2050000000
13278,0,40000000
13275,0,145698000
13274,0,620495000
13273,0,5260000000
13272,0,50000000
13271,0,47886693000
13270,0,100000000
13267,0,1000000000
13266,0,186543000
13261,0,5088422000
13260,0,1625000000
13259,0,4235000000
13258,0,25000000
13257,0,300000000
13256,0,3602500000
13255,0,210000000
13254,0,8067719500
13251,0,460000000
13250,0,7982441000
13249,0,1037715500
13248,0,5097212500
13247,0,250000000
13246,0,250000000
13241,0,100000000
13240,0,1237500000
13239,0,2500000000
13238,0,600000000
13237,0,250000000
13236,0,872763000
13235,0,10551563000
13234,0,300000000
13233,0,50000000
13232,0,40000000
13231,0,255000000
13230,0,72681479500
13229,0,62398715500
13228,0,30000000
13221,0,3501500000
13218,0,1029000000
13215,0,50000000
13214,0,50000000
13213,0,50000000
13212,0,50000000
13209,0,4302976000
13208,0,399929500
13203,0,372851500
13202,0,500000000
13199,0,50000000
13198,0,40000000
13195,0,725000000
13194,0,1000000000
13191,0,7884682000
13190,0,40600000000
13183,0,60000500
13182,0,275000000
13179,0,549883500
13178,0,10000000
13177,0,1250000000
13176,0,3400000000
13173,0,181584000
13172,0,776081500
13161,0,1300000000
13160,0,175000000
13155,0,125000000
13154,0,10000000
13153,0,53000000000
13152,0,1000000000
13149,0,500000000
13147,0,2975272500
13146,0,62755000
13144,0,23221111500
13143,0,25000000
13140,0,10000000
13138,0,30746561500
13134,0,3255802500
13133,0,1748264500
13132,0,500000000
13131,0,100000000
13130,0,5942089000
13125,0,609903500
13124,0,25000000
13123,0,565000000
13122,0,50000000
13119,0,1510000000
13118,0,32537446500
13115,0,6800250000
13114,0,5050000000
13111,0,7000000000
13110,0,49471545500
13107,0,109072937500
13106,0,1876000000
13105,0,2000000000
13104,0,4500000000
13103,0,1749998500
13102,0,6525534500
13101,0,7300000000
13100,0,27098500
13099,0,345000000
13098,0,1160000000
13095,0,250000000
13094,0,646991500
13093,0,11216846000
13092,0,250000000
13091,0,1500000000
13090,0,3900000000
13089,0,1000000000
13088,0,65000000
13087,0,1000000000
13086,0,2000000000
13085,0,1000000000
13084,0,1300000000
13083,0,20000000
13082,0,150932000
13081,0,1000000000
13080,0,2000000000
13078,0,1629050000
13077,0,467500000
13076,0,2510000000
13075,0,25000000
13074,0,50000000
13073,0,75000000
13072,0,5400000000
13071,0,370192500
13070,0,100000000
13069,0,210000000
13068,0,200000000
13065,0,50527215000
13064,0,100000000
13063,0,1052615000
13062,0,100000000
13059,0,199061500
13058,0,1448210000
13057,0,450815000
13056,0,2000000000
13055,0,500000000
13054,0,143710500
13053,0,50000000
13052,0,50000000
13049,0,1735000000
13048,0,3000000000
13045,0,16500000000
13044,0,4835000000
13043,0,10000000
13042,0,305000000
13041,0,11810694500
13040,0,172460996500
13039,0,15000000
13038,0,770461000
13035,0,35000000
13034,0,10000500
13033,0,3022687000
13032,0,1550000000
13031,0,22401000000
13030,0,12500000
13029,0,1250000000
13028,0,49998500
13027,0,1150000000
13026,0,34456551500
13023,0,50000000
13022,0,163404791500
13014,0,900000000
13009,0,9865000000
13008,0,250105000
13007,0,625000000
13001,0,66378571000
13000,0,200000000
12999,0,35000000
12998,0,35000000
12997,0,149989000
12996,0,10714910000
12987,0,15000000
12985,0,1400000000
12984,0,2135781500
12983,0,77510957000
12982,0,6328141500
12981,0,450000000
12980,0,152001500
12979,0,35358500
12978,0,375000000
12977,0,6820260500
12976,0,510000000
12975,0,666000000
12974,0,389359500
12973,0,667000000
12972,0,20000000
12971,0,150000000
12970,0,1497150000
12965,0,2175000000
12964,0,22050000000
12963,0,700000000
12962,0,16500000
12961,0,31500000
12960,0,850000000
12959,0,3982846000
12958,0,700000000
12957,0,117500000
12953,0,16655504000
12952,0,200000000
12951,0,500000000
12950,0,1250000000
12943,0,50000000
12935,0,7500000000
12934,0,11200000000
12933,0,1700000000
12932,0,550000000
12931,0,137451981500
12930,0,54021405000
12929,0,250000000
12928,0,3050000000
12927,0,1249998500
12926,0,75000000
12925,0,350000000
12924,0,1583347500
12923,0,11118621500
12919,0,504500000
12918,0,2225000000
12917,0,257500000
12916,0,900000000
12915,0,375000000
12914,0,162500000
12911,0,2000000000
12910,0,810000000
12907,0,1600000000
12906,0,50000000
12905,0,71250000000
12904,0,10000000
12901,0,250000000
12900,0,500000000
12899,0,1775000000
12898,0,1000000000
12897,0,1100025000
12896,0,550000000
12895,0,40000000
12894,0,500000000
12893,0,18000000000
12892,0,15000000
12891,0,570000000
12890,0,1960000000
12885,0,1250000000
12884,0,1087500000
12881,0,1000000000
12880,0,1000000000
12879,0,2500000000
12878,0,32621000
12874,0,500000000
12873,0,130312823000
12872,0,4500000000
12871,0,5000000000
12870,0,2500000000
12865,0,1065000000
12864,0,2944499500
12863,0,500000000
12862,0,2000000000
12861,0,9883888000
12860,0,5000000000
12855,0,75000000
12854,0,25000000
12851,0,50000000
12850,0,375000000
12849,0,1220000000
12848,0,1000000000
12847,0,825051500
12846,0,100000000
12845,0,2750000000
12844,0,25000000
12843,0,500000000
12842,0,6705116500
12841,0,300000000
12840,0,2074999500
12839,0,4000000000
12838,0,50000000
12833,0,115000000
12832,0,6000000000
12831,0,60500000
12830,0,50000000
12829,0,37500000
12828,0,25000000
12827,0,100000000
12826,0,700000000
12825,0,50000000
12824,0,50250000
12823,0,23144500000
12822,0,500000000
12817,0,6550000000
12816,0,50000000
12803,0,830000000
12802,0,150000000
12801,0,117500000
12800,0,50000000
12799,0,90268500
12798,0,4110475500
12797,0,14000111500
12796,0,10000000
12795,0,55920477500
12794,0,245000000
12791,0,27150500000
12790,0,45000000
12787,0,5550000000
12786,0,625000000
12783,0,1492286500
12782,0,11100719000
12777,0,1000000000
12776,0,10000000
12771,0,325000000
12770,0,31094000
12763,0,2039878000
12762,0,4465918000
12761,0,750000000
12753,0,593896500
12752,0,500000000
12750,0,9253150000
12749,0,6500034500
12748,0,16244034000
12745,0,1000000000
12744,0,1020351500
12733,0,520000000
12732,0,90697000
12727,0,200000000
12726,0,475000000
12705,0,80830000000
12699,0,1015000000
12698,0,300000000
12697,0,750000000
12691,0,50000000
12690,0,8050000000
12689,0,30823627000
12688,0,30000000
12687,0,1774089500
12686,0,25000000
12673,0,922500000
12672,0,575006738500
12671,0,410605000
12670,0,18550000000
12661,0,1000000000
12660,0,2500000000
12659,0,60000000
12658,0,400000000
12655,0,2093558000
12654,0,1400000000
12653,0,800000000
12652,0,42500000
12651,0,2000000000
12650,0,700000000
12647,0,675000000
12646,0,500000000
12645,0,320000000
12644,0,4075000000
12637,0,2250000000
12636,0,1416722000
12627,0,750000000
12626,0,3590288500
12625,0,25000000
12624,0,10000000
12621,0,1500000000
12620,0,500000000
12619,0,59941000
12618,0,2202780000
12616,0,24694539500
12613,0,6966399500
12612,0,256304500
12611,0,250000000
12610,0,246522428500
12609,0,2150000000
12608,0,8296116500
12607,0,12500000
12606,0,10950000000
12603,0,100000000
12602,0,500000500
12600,0,250000000
12595,0,4050000000
12594,0,1372800000
12593,0,850000000
12592,0,975000000
